日期,代號,均線,法人,收盤價
2026-04-15,6715.TW,1,0,430.0
2026-04-13,6715.TW,1,0,416.0
2026-04-14,6715.TW,1,0,391.0
2026-04-15,6715.TW,1,0,430.0
2026-04-13,6716.TWO,1,0,76.8
2026-04-14,6716.TWO,1,0,77.2
2026-04-15,6716.TWO,1,0,76.0
2026-04-13,6720.TWO,-1,0,162.5
2026-04-14,6720.TWO,-1,0,166.0
2026-04-15,6720.TWO,-1,0,166.0
2026-04-13,6722.TW,1,0,40.2
2026-04-14,6722.TW,1,0,39.9
2026-04-15,6722.TW,1,0,40.05
2026-04-13,6722.TW,1,0,40.2
2026-04-14,6722.TW,1,0,39.9
2026-04-15,6722.TW,1,0,40.05
2026-04-13,6723.TWO,-1,0,36.5
2026-04-14,6723.TWO,-1,0,36.55
2026-04-15,6723.TWO,-1,0,37.0
2026-04-13,6725.TWO,1,0,341.5
2026-04-14,6725.TWO,1,0,333.5
2026-04-15,6725.TWO,1,0,366.5
2026-04-13,6733.TWO,-1,0,31.1
2026-04-14,6733.TWO,-1,0,30.75
2026-04-15,6733.TWO,-1,0,31.35
2026-04-13,6734.TWO,-1,0,5.15
2026-04-14,6734.TWO,-1,0,5.2
2026-04-15,6734.TWO,-1,0,5.2
2026-04-13,6735.TWO,1,0,74.0
2026-04-14,6735.TWO,1,0,71.9
2026-04-15,6735.TWO,1,0,72.2
2026-04-13,6737.TWO,-1,0,33.7
2026-04-14,6737.TWO,-1,0,33.0
2026-04-15,6737.TWO,-1,0,33.75
2026-04-13,6738.TWO,1,0,74.6
2026-04-14,6738.TWO,-1,0,72.7
2026-04-15,6738.TWO,-1,0,73.3
2026-04-13,6739.TWO,1,0,1510.0
2026-04-14,6739.TWO,1,0,1480.0
2026-04-15,6739.TWO,1,0,1625.0
2026-04-13,6776.TW,-1,0,60.8
2026-04-14,6776.TW,-1,0,61.1
2026-04-15,6776.TW,1,0,61.7
2026-04-13,6776.TW,-1,0,60.8
2026-04-14,6776.TW,-1,0,61.1
2026-04-15,6776.TW,1,0,61.7
2026-04-10,6780.TWO,-1,0,28.25
2026-04-13,6780.TWO,-1,0,28.25
2026-04-14,6780.TWO,-1,0,28.25
2026-04-13,6805.TW,-1,0,1765.0
2026-04-14,6805.TW,-1,0,1730.0
2026-04-15,6805.TW,-1,0,1805.0
2026-04-13,4911.TWO,1,0,37.7
2026-04-14,4911.TWO,1,0,37.2
2026-04-15,4911.TWO,1,0,37.4
2026-04-13,6811.TWO,-1,0,186.0
2026-04-14,6811.TWO,1,0,191.0
2026-04-15,6811.TWO,1,0,193.0
2026-04-13,6814.TWO,-1,0,24.8
2026-04-14,6814.TWO,-1,0,24.8
2026-04-15,6814.TWO,-1,0,24.5
2026-04-13,6815.TWO,-1,0,39.15
2026-04-14,6815.TWO,-1,0,40.6
2026-04-15,6815.TWO,-1,0,40.15
2026-04-13,6805.TW,-1,0,1765.0
2026-04-14,6805.TW,-1,0,1730.0
2026-04-15,6805.TW,-1,0,1805.0
2026-04-13,6816.TWO,1,0,37.8
2026-04-14,6816.TWO,1,0,37.8
2026-04-15,6816.TWO,1,0,37.8
2026-04-13,6818.TWO,1,0,77.6
2026-04-14,6818.TWO,1,0,78.5
2026-04-15,6818.TWO,1,0,78.2
2026-04-13,6819.TWO,1,0,24.7
2026-04-14,6819.TWO,1,0,28.5
2026-04-15,6819.TWO,1,0,28.5
2026-04-13,6820.TWO,1,0,319.5
2026-04-14,6820.TWO,1,0,292.5
2026-04-15,6820.TWO,1,0,283.5
2026-04-13,6821.TWO,1,0,64.9
2026-04-14,6821.TWO,1,0,71.0
2026-04-15,6821.TWO,1,0,68.2
2026-04-13,6823.TWO,1,0,69.7
2026-04-14,6823.TWO,1,0,69.0
2026-04-15,6823.TWO,1,0,69.5
2026-04-13,6826.TWO,-1,0,561.0
2026-04-14,6826.TWO,-1,0,558.0
2026-04-15,6826.TWO,-1,0,552.0
2026-04-13,6829.TWO,1,0,139.0
2026-04-14,6829.TWO,1,0,149.0
2026-04-15,6829.TWO,1,0,158.5
2026-04-13,6781.TW,-1,0,987.0
2026-04-14,6781.TW,-1,0,976.0
2026-04-15,6781.TW,-1,0,989.0
2026-04-13,6781.TW,-1,0,987.0
2026-04-14,6781.TW,-1,0,976.0
2026-04-15,6781.TW,-1,0,989.0
2026-04-13,6782.TW,1,0,207.0
2026-04-14,6782.TW,1,0,206.5
2026-04-15,6782.TW,1,0,212.5
2026-04-13,6782.TW,1,0,207.0
2026-04-14,6782.TW,1,0,206.5
2026-04-15,6782.TW,1,0,212.5
2026-04-13,6786.TWO,1,0,100.5
2026-04-14,6786.TWO,1,0,98.9
2026-04-15,6786.TWO,1,0,92.8
2026-04-13,6787.TWO,1,0,29.0
2026-04-14,6787.TWO,1,0,30.9
2026-04-15,6787.TWO,1,0,30.95
2026-04-13,6792.TW,1,0,58.0
2026-04-14,6792.TW,1,0,59.6
2026-04-15,6792.TW,1,0,59.2
2026-04-13,6792.TW,1,0,58.0
2026-04-14,6792.TW,1,0,59.6
2026-04-15,6792.TW,1,0,59.2
2026-04-13,6796.TW,-1,0,72.5
2026-04-14,6796.TW,-1,0,71.6
2026-04-15,6796.TW,1,0,74.5
2026-04-13,6796.TW,-1,0,72.5
2026-04-14,6796.TW,-1,0,71.6
2026-04-15,6796.TW,1,0,74.5
2026-04-13,6797.TWO,-1,0,13.6
2026-04-14,6797.TWO,1,0,15.2
2026-04-15,6797.TWO,1,0,14.5
2026-04-13,6798.TWO,1,0,43.4
2026-04-14,6798.TWO,1,0,45.0
2026-04-15,6798.TWO,1,0,49.5
2026-04-13,6712.TWO,1,0,142.0
2026-04-14,6712.TWO,1,0,143.0
2026-04-15,6712.TWO,1,0,144.0
2026-04-13,6707.TWO,-1,0,26.0
2026-04-14,6707.TWO,1,0,26.45
2026-04-15,6707.TWO,1,0,27.5
2026-04-13,6618.TWO,-1,0,18.05
2026-04-14,6618.TWO,-1,0,17.8
2026-04-15,6618.TWO,-1,0,17.8
2026-04-13,6621.TWO,-1,0,13.0
2026-04-14,6621.TWO,-1,0,12.7
2026-04-15,6621.TWO,-1,0,12.5
2026-04-13,6622.TWO,-1,0,6.65
2026-04-14,6622.TWO,-1,0,7.14
2026-04-15,6622.TWO,-1,0,7.15
2026-04-13,6613.TWO,1,0,229.0
2026-04-14,6613.TWO,1,0,235.5
2026-04-15,6613.TWO,1,0,248.0
2026-04-13,6637.TWO,-1,0,72.3
2026-04-14,6637.TWO,-1,0,71.9
2026-04-15,6637.TWO,-1,0,71.8
2026-04-13,6638.TWO,-1,0,32.35
2026-04-14,6638.TWO,-1,0,34.75
2026-04-15,6638.TWO,-1,0,34.0
2026-04-13,6639.TWO,-1,0,7.72
2026-04-14,6639.TWO,-1,0,7.31
2026-04-15,6639.TWO,-1,0,7.46
2026-04-13,6642.TWO,1,0,56.8
2026-04-14,6642.TWO,1,0,56.5
2026-04-15,6642.TWO,1,0,56.2
2026-04-13,6634.TWO,-1,0,30.1
2026-04-14,6634.TWO,-1,0,30.1
2026-04-15,6634.TWO,-1,0,30.1
2026-04-13,6609.TWO,1,0,37.85
2026-04-14,6609.TWO,1,0,39.5
2026-04-15,6609.TWO,1,0,39.4
2026-04-13,6586.TWO,1,0,27.95
2026-04-14,6586.TWO,1,0,36.1
2026-04-15,6586.TWO,1,0,57.9
2026-04-13,6588.TWO,1,0,150.0
2026-04-14,6588.TWO,1,0,143.5
2026-04-15,6588.TWO,1,0,146.5
2026-04-13,6590.TWO,1,0,70.6
2026-04-14,6590.TWO,-1,0,70.0
2026-04-15,6590.TWO,-1,0,70.0
2026-04-13,6591.TW,-1,0,56.8
2026-04-14,6591.TW,-1,0,57.8
2026-04-15,6591.TW,-1,0,57.8
2026-04-13,6591.TW,-1,0,56.8
2026-04-14,6591.TW,-1,0,57.8
2026-04-15,6591.TW,-1,0,57.8
2026-04-13,6592.TW,-1,0,62.8
2026-04-14,6592.TW,1,0,63.9
2026-04-15,6592.TW,1,0,64.4
2026-04-13,6610.TWO,-1,0,18.95
2026-04-14,6610.TWO,-1,0,18.9
2026-04-15,6610.TWO,1,0,19.95
2026-04-13,6595.TWO,-1,0,31.9
2026-04-14,6595.TWO,-1,0,32.05
2026-04-15,6595.TWO,-1,0,32.05
2026-04-13,6596.TWO,-1,0,104.0
2026-04-14,6596.TWO,-1,0,102.5
2026-04-15,6596.TWO,-1,0,101.0
2026-04-13,6597.TWO,-1,0,57.8
2026-04-14,6597.TWO,-1,0,60.1
2026-04-15,6597.TWO,-1,0,58.0
2026-04-13,6598.TW,-1,0,22.6
2026-04-14,6598.TW,-1,0,22.6
2026-04-15,6598.TW,-1,0,22.95
2026-04-13,6598.TW,-1,0,22.6
2026-04-14,6598.TW,-1,0,22.6
2026-04-15,6598.TW,-1,0,22.95
2026-04-13,6604.TWO,1,0,25.65
2026-04-14,6604.TWO,1,0,26.15
2026-04-15,6604.TWO,1,0,27.1
2026-04-13,6605.TW,-1,0,134.5
2026-04-14,6605.TW,-1,0,132.5
2026-04-15,6605.TW,-1,0,130.5
2026-04-13,6606.TW,1,0,24.2
2026-04-14,6606.TW,1,0,24.35
2026-04-15,6606.TW,1,0,24.3
2026-04-13,6651.TWO,1,0,92.9
2026-04-14,6651.TWO,1,0,92.9
2026-04-15,6651.TWO,1,0,91.5
2026-04-13,6679.TWO,1,0,257.0
2026-04-14,6679.TWO,1,0,261.5
2026-04-15,6679.TWO,1,0,270.0
2026-04-13,6680.TWO,-1,0,54.9
2026-04-14,6680.TWO,-1,0,56.5
2026-04-15,6680.TWO,-1,0,56.2
2026-04-13,6682.TWO,1,0,34.95
2026-04-14,6682.TWO,1,0,35.25
2026-04-15,6682.TWO,1,0,41.0
2026-04-13,6684.TWO,-1,0,42.5
2026-04-14,6684.TWO,-1,0,43.45
2026-04-15,6684.TWO,-1,0,43.5
2026-04-13,6689.TW,-1,0,72.6
2026-04-14,6689.TW,-1,0,74.0
2026-04-15,6689.TW,-1,0,72.3
2026-04-13,6691.TW,1,0,624.0
2026-04-14,6691.TW,1,0,634.0
2026-04-15,6691.TW,1,0,639.0
2026-04-13,6691.TW,1,0,624.0
2026-04-14,6691.TW,1,0,634.0
2026-04-15,6691.TW,1,0,639.0
2026-04-13,6692.TWO,1,0,32.45
2026-04-14,6692.TWO,1,0,32.6
2026-04-15,6692.TWO,1,0,32.0
2026-04-13,6677.TWO,-1,0,19.0
2026-04-14,6677.TWO,-1,0,19.0
2026-04-15,6677.TWO,-1,0,18.75
2026-04-13,6693.TWO,1,0,147.5
2026-04-14,6693.TWO,1,0,143.5
2026-04-15,6693.TWO,1,0,148.0
2026-04-13,6698.TW,-1,0,30.3
2026-04-14,6698.TW,-1,0,30.45
2026-04-15,6698.TW,-1,0,30.5
2026-04-13,6698.TW,-1,0,30.3
2026-04-14,6698.TW,-1,0,30.45
2026-04-15,6698.TW,-1,0,30.5
2026-04-13,6704.TWO,-1,0,22.15
2026-04-14,6704.TWO,-1,0,21.95
2026-04-15,6704.TWO,-1,0,22.2
2026-04-13,6705.TWO,1,0,70.0
2026-04-14,6705.TWO,1,0,68.8
2026-04-15,6705.TWO,1,0,69.7
2026-04-13,6674.TW,1,0,19.0
2026-04-14,6674.TW,1,0,19.05
2026-04-15,6674.TW,1,0,19.25
2026-04-13,6674.TW,1,0,19.0
2026-04-14,6674.TW,1,0,19.05
2026-04-15,6674.TW,1,0,19.25
2026-04-13,6657.TW,-1,0,42.15
2026-04-14,6657.TW,-1,0,43.25
2026-04-15,6657.TW,1,0,45.05
2026-04-13,6657.TW,-1,0,42.15
2026-04-14,6657.TW,-1,0,43.25
2026-04-15,6657.TW,1,0,45.05
2026-04-13,6658.TW,1,0,82.7
2026-04-14,6658.TW,1,0,80.0
2026-04-15,6658.TW,1,0,80.0
2026-04-13,6658.TW,1,0,82.7
2026-04-14,6658.TW,1,0,80.0
2026-04-15,6658.TW,1,0,80.0
2026-04-13,6661.TWO,-1,0,18.25
2026-04-14,6661.TWO,-1,0,18.4
2026-04-15,6661.TWO,-1,0,18.4
2026-04-13,6662.TWO,1,0,29.9
2026-04-14,6662.TWO,1,0,29.9
2026-04-15,6662.TWO,1,0,31.3
2026-04-13,6664.TWO,1,0,411.5
2026-04-14,6664.TWO,1,0,399.5
2026-04-15,6664.TWO,1,0,439.0
2026-04-13,6668.TW,1,0,34.2
2026-04-14,6668.TW,1,0,34.65
2026-04-15,6668.TW,1,0,35.0
2026-04-13,6668.TW,1,0,34.2
2026-04-14,6668.TW,1,0,34.65
2026-04-15,6668.TW,1,0,35.0
2026-04-13,6669.TW,1,0,3645.0
2026-04-14,6669.TW,1,0,3755.0
2026-04-15,6669.TW,1,0,3745.0
2026-04-13,6669.TW,1,0,3645.0
2026-04-14,6669.TW,1,0,3755.0
2026-04-15,6669.TW,1,0,3745.0
2026-04-13,6671.TW,1,0,31.45
2026-04-14,6671.TW,1,0,31.7
2026-04-15,6671.TW,1,0,32.6
2026-04-13,6672.TW,1,0,148.5
2026-04-14,6672.TW,1,0,151.0
2026-04-15,6672.TW,1,0,154.5
2026-04-13,6672.TW,1,0,148.5
2026-04-14,6672.TW,1,0,151.0
2026-04-15,6672.TW,1,0,154.5
2026-04-13,6963.TWO,-1,0,26.85
2026-04-14,6963.TWO,-1,0,26.6
2026-04-15,6963.TWO,-1,0,26.55
2026-04-13,6965.TW,1,0,88.9
2026-04-14,6965.TW,1,0,88.9
2026-04-15,6965.TW,1,0,88.4
2026-04-13,6967.TWO,1,0,70.2
2026-04-14,6967.TWO,1,0,68.5
2026-04-15,6967.TWO,1,0,70.2
2026-04-13,6969.TW,-1,0,28.3
2026-04-14,6969.TW,1,0,29.45
2026-04-15,6969.TW,1,0,29.3
2026-04-13,6969.TW,-1,0,28.3
2026-04-14,6969.TW,1,0,29.45
2026-04-15,6969.TW,1,0,29.3
2026-04-13,6971.TWO,-1,0,29.25
2026-04-14,6971.TWO,-1,0,29.3
2026-04-15,6971.TWO,-1,0,29.5
2026-04-13,6973.TWO,-1,0,36.45
2026-04-14,6973.TWO,-1,0,36.4
2026-04-15,6973.TWO,-1,0,36.85
2026-04-13,6976.TWO,1,0,12.3
2026-04-14,6976.TWO,-1,0,12.15
2026-04-15,6976.TWO,-1,0,11.95
2026-04-13,6977.TWO,1,0,274.5
2026-04-14,6977.TWO,1,0,282.5
2026-04-15,6977.TWO,1,0,291.0
2026-04-13,6982.TWO,1,0,58.3
2026-04-14,6982.TWO,1,0,59.8
2026-04-15,6982.TWO,1,0,58.5
2026-04-13,6983.TWO,1,0,495.0
2026-04-14,6983.TWO,1,0,460.0
2026-04-15,6983.TWO,1,0,460.0
2026-04-10,6984.TWO,1,0,24.55
2026-04-13,6984.TWO,1,0,24.55
2026-04-14,6984.TWO,1,0,24.9
2026-04-13,6987.TWO,-1,0,19.8
2026-04-14,6987.TWO,-1,0,19.7
2026-04-15,6987.TWO,-1,0,19.95
2026-04-13,6972.TWO,-1,0,25.45
2026-04-14,6972.TWO,-1,0,26.15
2026-04-15,6972.TWO,-1,0,24.95
2026-04-13,6958.TW,1,0,19.2
2026-04-14,6958.TW,1,0,20.0
2026-04-15,6958.TW,1,0,20.15
2026-04-13,6935.TWO,1,0,28.9
2026-04-14,6935.TWO,1,0,29.1
2026-04-15,6935.TWO,1,0,29.35
2026-04-13,6936.TW,1,0,35.5
2026-04-14,6936.TW,1,0,35.5
2026-04-15,6936.TW,1,0,35.4
2026-04-13,6936.TW,1,0,35.5
2026-04-14,6936.TW,1,0,35.5
2026-04-15,6936.TW,1,0,35.4
2026-04-13,6937.TW,1,0,312.5
2026-04-14,6937.TW,1,0,313.0
2026-04-15,6937.TW,1,0,310.0
2026-04-13,6937.TW,1,0,312.5
2026-04-14,6937.TW,1,0,313.0
2026-04-15,6937.TW,1,0,310.0
2026-04-13,6945.TWO,-1,0,191.5
2026-04-14,6945.TWO,-1,0,189.0
2026-04-15,6945.TWO,-1,0,193.5
2026-04-13,6947.TWO,1,0,80.3
2026-04-14,6947.TWO,1,0,80.9
2026-04-15,6947.TWO,1,0,80.3
2026-04-13,6951.TW,1,0,79.3
2026-04-14,6951.TW,1,0,79.9
2026-04-15,6951.TW,1,0,79.6
2026-04-13,6951.TW,1,0,79.3
2026-04-14,6951.TW,1,0,79.9
2026-04-15,6951.TW,1,0,79.6
2026-04-13,6952.TW,-1,0,39.05
2026-04-14,6952.TW,1,0,39.45
2026-04-15,6952.TW,1,0,39.45
2026-04-13,6953.TWO,-1,0,199.0
2026-04-14,6953.TWO,-1,0,211.5
2026-04-15,6953.TWO,-1,0,210.0
2026-04-13,6946.TWO,1,0,13.75
2026-04-14,6946.TWO,-1,0,13.1
2026-04-15,6946.TWO,-1,0,13.05
2026-04-13,6990.TWO,1,0,105.5
2026-04-14,6990.TWO,1,0,109.5
2026-04-15,6990.TWO,1,0,99.4
2026-04-13,7610.TW,1,0,547.0
2026-04-14,7610.TW,1,0,601.0
2026-04-15,7610.TW,1,0,636.0
2026-04-13,7631.TW,-1,0,108.5
2026-04-14,7631.TW,1,0,118.5
2026-04-15,7631.TW,1,0,123.0
2026-04-13,7631.TW,-1,0,108.5
2026-04-14,7631.TW,1,0,118.5
2026-04-15,7631.TW,1,0,123.0
2026-04-13,7631.TW,-1,0,108.5
2026-04-14,7631.TW,1,0,118.5
2026-04-15,7631.TW,1,0,123.0
2026-04-13,7669.TWO,1,0,913.0
2026-04-14,7669.TWO,1,0,889.0
2026-04-15,7669.TWO,1,0,869.0
2026-04-13,7610.TW,1,0,547.0
2026-04-14,7610.TW,1,0,601.0
2026-04-15,7610.TW,1,0,636.0
2026-04-10,7708.TWO,-1,0,92.1
2026-04-13,7708.TWO,-1,0,92.2
2026-04-14,7708.TWO,-1,0,92.4
2026-04-13,7709.TWO,1,0,74.3
2026-04-14,7709.TWO,1,0,76.4
2026-04-15,7709.TWO,1,0,77.5
2026-04-13,7711.TW,1,0,302.5
2026-04-14,7711.TW,1,0,301.5
2026-04-15,7711.TW,1,0,301.0
2026-04-13,7711.TW,1,0,302.5
2026-04-14,7711.TW,1,0,301.5
2026-04-15,7711.TW,1,0,301.0
2026-04-13,7713.TWO,1,0,68.6
2026-04-14,7713.TWO,-1,0,67.7
2026-04-15,7713.TWO,-1,0,66.6
2026-04-13,7714.TWO,-1,0,127.0
2026-04-14,7714.TWO,-1,0,128.5
2026-04-15,7714.TWO,-1,0,130.5
2026-04-13,7715.TWO,-1,0,28.95
2026-04-14,7715.TWO,-1,0,29.0
2026-04-15,7715.TWO,-1,0,28.9
2026-04-13,7595.TWO,1,0,10.2
2026-04-14,7595.TWO,1,0,10.2
2026-04-15,7595.TWO,1,0,10.2
2026-04-13,7590.TWO,-1,0,17.6
2026-04-14,7590.TWO,-1,0,17.6
2026-04-15,7590.TWO,-1,0,17.0
2026-04-13,6995.TWO,-1,0,52.2
2026-04-14,6995.TWO,-1,0,52.9
2026-04-15,6995.TWO,-1,0,52.8
2026-04-10,6997.TWO,1,0,82.4
2026-04-13,6997.TWO,1,0,82.4
2026-04-14,6997.TWO,1,0,83.5
2026-04-13,6999.TWO,-1,0,29.45
2026-04-14,6999.TWO,-1,0,29.0
2026-04-15,6999.TWO,-1,0,28.1
2026-04-13,7419.TWO,1,0,215.0
2026-04-14,7419.TWO,1,0,195.0
2026-04-15,7419.TWO,1,0,189.5
2026-04-13,7427.TWO,-1,0,30.95
2026-04-14,7427.TWO,-1,0,30.6
2026-04-15,7427.TWO,-1,0,30.2
2026-04-13,7443.TWO,-1,0,9.12
2026-04-14,7443.TWO,1,0,9.57
2026-04-15,7443.TWO,1,0,9.55
2026-04-13,7455.TWO,1,0,62.2
2026-04-14,7455.TWO,1,0,62.2
2026-04-15,7455.TWO,1,0,62.1
2026-04-13,7507.TWO,-1,0,27.0
2026-04-14,7507.TWO,-1,0,27.1
2026-04-15,7507.TWO,-1,0,26.75
2026-04-13,7558.TWO,-1,0,17.2
2026-04-14,7558.TWO,-1,0,17.95
2026-04-15,7558.TWO,1,0,19.35
2026-04-13,7575.TWO,-1,0,19.5
2026-04-14,7575.TWO,-1,0,19.5
2026-04-15,7575.TWO,-1,0,19.15
2026-04-13,7578.TWO,-1,0,32.95
2026-04-14,7578.TWO,-1,0,32.55
2026-04-15,7578.TWO,-1,0,32.45
2026-04-10,7583.TWO,-1,0,70.0
2026-04-14,7583.TWO,-1,0,69.9
2026-04-15,7583.TWO,-1,0,69.9
2026-04-13,7584.TWO,-1,0,32.7
2026-04-14,7584.TWO,-1,0,32.65
2026-04-15,7584.TWO,-1,0,33.3
2026-04-13,6933.TW,1,0,195.5
2026-04-14,6933.TW,1,0,183.5
2026-04-15,6933.TW,1,0,186.0
2026-04-13,6933.TW,1,0,195.5
2026-04-14,6933.TW,1,0,183.5
2026-04-15,6933.TW,1,0,186.0
2026-04-13,6862.TW,1,0,198.5
2026-04-14,6862.TW,1,0,192.5
2026-04-15,6862.TW,1,0,190.5
2026-04-13,6862.TW,1,0,198.5
2026-04-14,6862.TW,1,0,192.5
2026-04-15,6862.TW,1,0,190.5
2026-04-13,6865.TWO,1,0,35.85
2026-04-14,6865.TWO,1,0,36.55
2026-04-15,6865.TWO,-1,0,35.55
2026-04-13,6873.TW,-1,0,84.6
2026-04-14,6873.TW,-1,0,86.5
2026-04-15,6873.TW,-1,0,86.5
2026-04-13,6874.TWO,-1,0,87.5
2026-04-14,6874.TWO,-1,0,88.4
2026-04-15,6874.TWO,1,0,89.0
2026-04-13,6876.TWO,-1,0,22.0
2026-04-14,6876.TWO,-1,0,21.55
2026-04-15,6876.TWO,-1,0,21.5
2026-04-13,6877.TWO,1,0,125.5
2026-04-14,6877.TWO,1,0,124.0
2026-04-15,6877.TWO,1,0,130.0
2026-04-13,6878.TWO,-1,0,10.75
2026-04-14,6878.TWO,-1,0,10.15
2026-04-15,6878.TWO,-1,0,10.1
2026-04-13,6879.TWO,-1,0,32.6
2026-04-14,6879.TWO,-1,0,34.1
2026-04-15,6879.TWO,-1,0,33.85
2026-04-13,6882.TWO,-1,0,13.0
2026-04-14,6882.TWO,-1,0,13.05
2026-04-15,6882.TWO,1,0,15.75
2026-04-13,6883.TWO,-1,0,11.8
2026-04-14,6883.TWO,-1,0,11.55
2026-04-15,6883.TWO,-1,0,11.5
2026-04-13,6858.TWO,1,0,25.75
2026-04-14,6858.TWO,1,0,26.45
2026-04-15,6858.TWO,1,0,27.0
2026-04-13,6857.TWO,1,0,98.5
2026-04-14,6857.TWO,1,0,98.5
2026-04-15,6857.TWO,-1,0,98.5
2026-04-13,6834.TW,1,0,36.85
2026-04-14,6834.TW,1,0,38.15
2026-04-15,6834.TW,1,0,38.75
2026-04-13,6834.TW,1,0,36.85
2026-04-14,6834.TW,1,0,38.15
2026-04-15,6834.TW,1,0,38.75
2026-04-13,6838.TW,1,0,31.8
2026-04-14,6838.TW,1,0,32.0
2026-04-15,6838.TW,1,0,32.1
2026-04-13,6838.TW,1,0,31.8
2026-04-14,6838.TW,1,0,32.0
2026-04-15,6838.TW,1,0,32.1
2026-04-13,6839.TWO,-1,0,12.05
2026-04-14,6839.TWO,-1,0,11.95
2026-04-15,6839.TWO,-1,0,11.9
2026-04-13,6842.TWO,1,0,88.7
2026-04-14,6842.TWO,1,0,90.2
2026-04-15,6842.TWO,1,0,95.0
2026-04-10,6843.TWO,-1,0,45.5
2026-04-13,6843.TWO,-1,0,46.5
2026-04-14,6843.TWO,-1,0,46.5
2026-04-13,6844.TWO,-1,0,63.7
2026-04-14,6844.TWO,-1,0,63.6
2026-04-15,6844.TWO,-1,0,63.2
2026-04-13,6849.TWO,1,0,161.0
2026-04-14,6849.TWO,1,0,160.5
2026-04-15,6849.TWO,1,0,154.0
2026-04-13,6850.TWO,-1,0,38.2
2026-04-14,6850.TWO,-1,0,38.5
2026-04-15,6850.TWO,-1,0,38.15
2026-04-13,6855.TWO,-1,0,111.0
2026-04-14,6855.TWO,-1,0,110.5
2026-04-15,6855.TWO,-1,0,106.5
2026-04-13,6856.TWO,-1,0,51.9
2026-04-14,6856.TWO,-1,0,51.7
2026-04-15,6856.TWO,-1,0,51.7
2026-04-13,6885.TW,-1,0,23.85
2026-04-14,6885.TW,-1,0,23.95
2026-04-15,6885.TW,-1,0,23.7
2026-04-13,6917.TWO,1,0,25.9
2026-04-14,6917.TWO,1,0,28.1
2026-04-15,6917.TWO,1,0,28.2
2026-04-13,6919.TW,1,0,104.5
2026-04-14,6919.TW,1,0,107.0
2026-04-15,6919.TW,1,0,106.5
2026-04-13,6919.TW,1,0,104.5
2026-04-14,6919.TW,1,0,107.0
2026-04-15,6919.TW,1,0,106.5
2026-04-13,6920.TWO,1,0,71.9
2026-04-14,6920.TWO,1,0,88.2
2026-04-15,6920.TWO,1,0,83.4
2026-04-13,6921.TW,1,0,73.8
2026-04-14,6921.TW,1,0,74.1
2026-04-15,6921.TW,1,0,76.0
2026-04-13,6921.TW,1,0,73.8
2026-04-14,6921.TW,1,0,74.1
2026-04-15,6921.TW,1,0,76.0
2026-04-13,6921.TW,1,0,73.8
2026-04-14,6921.TW,1,0,74.1
2026-04-15,6921.TW,1,0,76.0
2026-04-13,6916.TW,1,0,18.1
2026-04-14,6916.TW,1,0,18.3
2026-04-15,6916.TW,1,0,18.65
2026-04-13,6924.TW,1,0,80.0
2026-04-14,6924.TW,1,0,79.9
2026-04-15,6924.TW,1,0,80.0
2026-04-13,6924.TW,1,0,80.0
2026-04-14,6924.TW,1,0,79.9
2026-04-15,6924.TW,1,0,80.0
2026-04-13,6929.TWO,-1,0,30.8
2026-04-14,6929.TWO,-1,0,29.5
2026-04-15,6929.TWO,-1,0,30.95
2026-04-13,6931.TW,-1,0,50.2
2026-04-14,6931.TW,-1,0,50.4
2026-04-15,6931.TW,-1,0,49.95
2026-04-13,6931.TW,-1,0,50.2
2026-04-14,6931.TW,-1,0,50.4
2026-04-15,6931.TW,-1,0,49.95
2026-04-13,6924.TW,1,0,80.0
2026-04-14,6924.TW,1,0,79.9
2026-04-15,6924.TW,1,0,80.0
2026-04-13,6916.TW,1,0,18.1
2026-04-14,6916.TW,1,0,18.3
2026-04-15,6916.TW,1,0,18.65
2026-04-13,6915.TWO,-1,0,27.5
2026-04-14,6915.TWO,-1,0,29.3
2026-04-15,6915.TWO,1,0,31.4
2026-04-13,6914.TW,1,0,151.0
2026-04-14,6914.TW,1,0,152.0
2026-04-15,6914.TW,1,0,151.5
2026-04-13,6890.TW,-1,0,151.0
2026-04-14,6890.TW,-1,0,153.0
2026-04-15,6890.TW,-1,0,157.0
2026-04-13,6891.TWO,1,0,35.45
2026-04-14,6891.TWO,1,0,42.3
2026-04-15,6891.TWO,1,0,42.75
2026-04-13,6894.TWO,1,0,384.0
2026-04-14,6894.TWO,1,0,363.0
2026-04-15,6894.TWO,1,0,360.5
2026-04-13,6895.TWO,1,0,169.5
2026-04-14,6895.TWO,1,0,165.0
2026-04-15,6895.TWO,-1,0,164.0
2026-04-13,6898.TWO,-1,0,113.0
2026-04-14,6898.TWO,1,0,114.0
2026-04-15,6898.TWO,-1,0,110.0
2026-04-13,6899.TWO,1,0,55.0
2026-04-14,6899.TWO,1,0,54.3
2026-04-15,6899.TWO,1,0,54.2
2026-04-13,6902.TW,1,0,77.4
2026-04-14,6902.TW,1,0,77.7
2026-04-15,6902.TW,1,0,85.4
2026-04-13,6903.TWO,1,0,403.5
2026-04-14,6903.TWO,1,0,389.5
2026-04-15,6903.TWO,1,0,394.0
2026-04-13,6911.TWO,-1,0,32.15
2026-04-14,6911.TWO,-1,0,32.0
2026-04-15,6911.TWO,-1,0,32.0
2026-04-13,6912.TWO,-1,0,18.75
2026-04-14,6912.TWO,-1,0,18.45
2026-04-15,6912.TWO,-1,0,18.65
